name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-03-31T05:00:00,8.9,8.5,4.4,72.97,0,0,,0,0,14.8,5.2,240,1008.2,0,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T06:00:00,8.9,7.7,3.4,68.41,0,0,,0,0,16.6,8,298,1009.1,0.9,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T07:00:00,8.4,8.4,2.1,64.62,0,0,,0,0,18.4,0.8,356,1010.1,1.7,16,21,0.1,0,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T08:00:00,8.4,7.3,1.4,61.36,0,0,,0,0,20.5,7.6,241,1011.7,1.7,16,83,0.3,1,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T09:00:00,9.9,8.6,-2.2,42.85,0,0,,0,0,22.3,9.5,248,1012.3,1.7,16,427,1.5,4,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T10:00:00,11.7,11.7,-2.2,38.02,0,0,,0,0,22.3,9.4,243,1012.9,1.7,16,689,2.5,7,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T11:00:00,13.2,13.2,-1.3,36.78,0,0,,0,0,22.3,15.2,252,1013.1,2.4,16,803,2.9,8,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T12:00:00,13.8,13.8,-0.2,38.32,0,0,,0,0,22.3,8,310,1013,3,16,745,2.7,7,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T13:00:00,14.2,14.2,0.4,39,0,0,,0,0,29.8,15.2,264,1013,3,16,490,1.8,5,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T14:00:00,15,15,0.5,37.19,0,0,,0,0,31.7,18.3,260,1012.8,2.4,16,881,3.2,9,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T15:00:00,16.1,16.1,0.9,35.69,0,0,,0,0,29.6,17,262,1012.5,2.4,16,737,2.7,7,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T16:00:00,16.1,16.1,1.4,36.96,0,0,,0,0,30.7,16.8,262,1012.3,24.3,16,519,1.9,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T17:00:00,17.1,17.1,0.9,33.5,0,0,,0,0,29.6,16.1,261,1012.3,2.4,16,399,1.4,4,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T18:00:00,16.1,16.1,0.5,34.73,0,0,,0,0,25.9,0.9,358,1012.8,2.4,16,116,0.4,1,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T19:00:00,14.9,14.9,0.4,37.26,0,0,,0,0,22.3,6.4,285,1013.4,3,16,10,0,0,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T20:00:00,13.8,13.8,-0.1,38.39,0,0,,0,0,18.4,9.3,252,1014,3,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T21:00:00,13.4,13.4,-0.1,39.64,0,0,,0,0,14.8,7,267,1014.7,3,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T22:00:00,12.9,12.9,0.5,42.81,0,0,,0,0,14.8,7.7,320,1014.8,3,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-31T23:00:00,12.3,12.3,-0.1,42.57,0,0,,0,0,13,5.1,259,1015,3,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
